Customer_ID,First_Touch,Second_Touch,Third_Touch,Last_Touch,Converted,Revenue
CUST018526,Google Ads,Google Ads,LinkedIn,Email,1,1985
CUST018527,LinkedIn,Social Media,Google Ads,Social Media,1,6973
CUST018528,Google Ads,YouTube,Email,LinkedIn,0,0
CUST018529,YouTube,YouTube,Email,Email,1,2401
CUST018530,Google Ads,Social Media,LinkedIn,Email,1,4036
CUST018531,Email,Google Ads,Email,Email,0,0
CUST018532,LinkedIn,Social Media,Email,LinkedIn,1,4900
CUST018533,LinkedIn,LinkedIn,LinkedIn,Email,0,0
CUST018534,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST018535,Social Media,LinkedIn,LinkedIn,Social Media,0,0
CUST018536,Social Media,YouTube,LinkedIn,Social Media,0,0
CUST018537,Email,YouTube,Google Ads,YouTube,0,0
CUST018538,YouTube,Google Ads,Email,Social Media,0,0
CUST018539,Social Media,Email,Email,Google Ads,0,0
CUST018540,Google Ads,Social Media,Social Media,Email,0,0
CUST018541,Email,Email,LinkedIn,Social Media,1,2597
CUST018542,YouTube,YouTube,YouTube,LinkedIn,1,5711
CUST018543,Google Ads,Social Media,Social Media,LinkedIn,0,0
CUST018544,LinkedIn,YouTube,Social Media,LinkedIn,1,4771
CUST018545,Social Media,Google Ads,Email,YouTube,0,0
CUST018546,Google Ads,Social Media,Email,LinkedIn,0,0
CUST018547,YouTube,YouTube,Email,YouTube,0,0
CUST018548,Email,LinkedIn,Email,Email,0,0
CUST018549,Google Ads,LinkedIn,Social Media,Google Ads,0,0
CUST018550,Email,YouTube,LinkedIn,LinkedIn,1,9804
CUST018551,LinkedIn,Email,Email,LinkedIn,0,0
CUST018552,YouTube,Google Ads,Google Ads,YouTube,0,0
CUST018553,YouTube,Google Ads,Social Media,YouTube,0,0
CUST018554,Social Media,YouTube,YouTube,Google Ads,0,0
CUST018555,YouTube,Google Ads,YouTube,Social Media,1,2863
CUST018556,Google Ads,Social Media,LinkedIn,YouTube,0,0
CUST018557,Google Ads,Google Ads,Social Media,Google Ads,1,4864
CUST018558,Google Ads,LinkedIn,Social Media,Email,1,6948
CUST018559,LinkedIn,YouTube,Social Media,LinkedIn,0,0
CUST018560,YouTube,Social Media,Google Ads,LinkedIn,0,0
CUST018561,YouTube,Google Ads,Google Ads,Google Ads,1,1639
CUST018562,Google Ads,LinkedIn,Email,Google Ads,0,0
CUST018563,Social Media,Email,YouTube,LinkedIn,0,0
CUST018564,Social Media,Google Ads,Google Ads,YouTube,1,9259
CUST018565,YouTube,LinkedIn,YouTube,Social Media,0,0
CUST018566,YouTube,LinkedIn,Social Media,Email,0,0
CUST018567,Email,LinkedIn,Google Ads,Social Media,0,0
CUST018568,YouTube,LinkedIn,YouTube,Social Media,0,0
CUST018569,Google Ads,Email,Google Ads,Social Media,0,0
CUST018570,LinkedIn,YouTube,Social Media,LinkedIn,0,0
CUST018571,YouTube,LinkedIn,Social Media,Social Media,0,0
CUST018572,YouTube,YouTube,Social Media,YouTube,0,0
CUST018573,Google Ads,Email,Email,YouTube,1,1035
CUST018574,Email,Email,YouTube,YouTube,1,4132
CUST018575,YouTube,Social Media,Email,Google Ads,0,0
CUST018576,Social Media,Social Media,LinkedIn,Email,0,0
CUST018577,Social Media,LinkedIn,LinkedIn,YouTube,1,7208
CUST018578,Social Media,YouTube,Google Ads,Social Media,1,9195
CUST018579,LinkedIn,Email,Google Ads,Google Ads,0,0
CUST018580,LinkedIn,Google Ads,Google Ads,LinkedIn,0,0
CUST018581,YouTube,Social Media,Email,YouTube,0,0
CUST018582,YouTube,Social Media,Social Media,Social Media,0,0
CUST018583,YouTube,Google Ads,Google Ads,Social Media,1,2784
CUST018584,LinkedIn,YouTube,Google Ads,LinkedIn,0,0
CUST018585,YouTube,YouTube,LinkedIn,Google Ads,1,3259
CUST018586,Google Ads,YouTube,Social Media,Social Media,0,0
CUST018587,Email,LinkedIn,Email,Email,0,0
CUST018588,Social Media,LinkedIn,Social Media,YouTube,0,0
CUST018589,Social Media,Google Ads,LinkedIn,Google Ads,0,0
CUST018590,Google Ads,Email,Email,YouTube,1,7802
CUST018591,YouTube,Google Ads,YouTube,YouTube,0,0
CUST018592,LinkedIn,Email,Google Ads,LinkedIn,0,0
CUST018593,YouTube,Google Ads,Email,Email,0,0
CUST018594,YouTube,LinkedIn,LinkedIn,Email,1,9392
CUST018595,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST018596,Social Media,Social Media,Email,YouTube,1,7363
CUST018597,LinkedIn,Google Ads,LinkedIn,Email,0,0
CUST018598,Social Media,Google Ads,Email,YouTube,0,0
CUST018599,YouTube,Social Media,Google Ads,Google Ads,1,7156
CUST018600,Google Ads,Google Ads,Social Media,LinkedIn,0,0
CUST018601,LinkedIn,YouTube,Social Media,LinkedIn,0,0
CUST018602,Google Ads,Social Media,Email,Email,0,0
CUST018603,YouTube,Social Media,LinkedIn,Google Ads,0,0
CUST018604,LinkedIn,YouTube,Google Ads,YouTube,0,0
CUST018605,Google Ads,YouTube,Google Ads,Email,0,0
CUST018606,LinkedIn,Social Media,Email,YouTube,0,0
CUST018607,YouTube,YouTube,YouTube,Google Ads,0,0
CUST018608,LinkedIn,YouTube,Email,Social Media,1,5242
CUST018609,YouTube,YouTube,Google Ads,Email,0,0
CUST018610,LinkedIn,Social Media,Social Media,Email,0,0
CUST018611,LinkedIn,Google Ads,Email,LinkedIn,0,0
CUST018612,Social Media,Email,Email,Social Media,0,0
CUST018613,YouTube,Social Media,Social Media,Email,1,9439
CUST018614,Email,Email,Email,YouTube,0,0
CUST018615,LinkedIn,YouTube,LinkedIn,Google Ads,0,0
CUST018616,Google Ads,YouTube,Social Media,Social Media,1,1259
CUST018617,Social Media,Google Ads,Social Media,LinkedIn,1,7863
CUST018618,Social Media,YouTube,Social Media,LinkedIn,1,3657
CUST018619,LinkedIn,Email,Google Ads,YouTube,0,0
CUST018620,Email,Social Media,Email,Google Ads,0,0
CUST018621,Social Media,Social Media,YouTube,LinkedIn,1,8367
CUST018622,YouTube,Google Ads,Email,LinkedIn,0,0
CUST018623,LinkedIn,Email,Email,Google Ads,0,0
CUST018624,LinkedIn,YouTube,Google Ads,Social Media,0,0
CUST018625,Email,LinkedIn,LinkedIn,Email,0,0
CUST018626,YouTube,Google Ads,LinkedIn,Email,0,0
CUST018627,YouTube,Google Ads,Google Ads,Google Ads,0,0
CUST018628,Email,LinkedIn,Google Ads,Google Ads,0,0
CUST018629,Google Ads,Social Media,Google Ads,Google Ads,1,3335
CUST018630,YouTube,Social Media,Email,YouTube,0,0
CUST018631,Google Ads,Social Media,Google Ads,YouTube,1,8431
CUST018632,Google Ads,LinkedIn,YouTube,Google Ads,1,8318
CUST018633,LinkedIn,YouTube,Social Media,YouTube,1,7925
CUST018634,LinkedIn,YouTube,LinkedIn,Email,0,0
CUST018635,Social Media,Email,YouTube,Google Ads,1,1277
CUST018636,LinkedIn,Email,LinkedIn,Email,1,3913
CUST018637,YouTube,Social Media,Email,Email,0,0
CUST018638,YouTube,LinkedIn,Email,YouTube,0,0
CUST018639,Google Ads,Google Ads,Google Ads,LinkedIn,0,0
CUST018640,YouTube,YouTube,LinkedIn,LinkedIn,0,0
CUST018641,LinkedIn,LinkedIn,Email,Social Media,0,0
CUST018642,LinkedIn,Email,Email,Social Media,0,0
CUST018643,LinkedIn,YouTube,LinkedIn,LinkedIn,1,3433
CUST018644,Email,YouTube,Email,Google Ads,1,1405
CUST018645,YouTube,LinkedIn,Google Ads,LinkedIn,0,0
CUST018646,Social Media,Email,Email,YouTube,0,0
CUST018647,YouTube,LinkedIn,YouTube,LinkedIn,0,0
CUST018648,YouTube,Google Ads,YouTube,Google Ads,0,0
CUST018649,Email,YouTube,Google Ads,Google Ads,0,0
CUST018650,YouTube,LinkedIn,YouTube,Social Media,0,0
CUST018651,Google Ads,LinkedIn,Email,Social Media,1,3008
CUST018652,LinkedIn,Google Ads,YouTube,Google Ads,0,0
CUST018653,LinkedIn,LinkedIn,YouTube,Email,0,0
CUST018654,Email,YouTube,Email,Social Media,0,0
CUST018655,LinkedIn,Social Media,LinkedIn,YouTube,0,0
CUST018656,Google Ads,Social Media,Google Ads,Email,0,0
CUST018657,Email,Email,LinkedIn,YouTube,0,0
CUST018658,Social Media,Google Ads,LinkedIn,YouTube,0,0
CUST018659,LinkedIn,Email,YouTube,Google Ads,0,0
CUST018660,YouTube,Social Media,Social Media,Email,1,2801
CUST018661,Google Ads,Google Ads,LinkedIn,Social Media,1,3253
CUST018662,Google Ads,LinkedIn,Email,Google Ads,0,0
CUST018663,LinkedIn,LinkedIn,Email,LinkedIn,0,0
CUST018664,Social Media,YouTube,Email,Social Media,1,4410
CUST018665,YouTube,Social Media,Social Media,LinkedIn,1,1922
CUST018666,Social Media,LinkedIn,Social Media,Google Ads,0,0
CUST018667,Social Media,Google Ads,Google Ads,YouTube,1,7028
CUST018668,LinkedIn,LinkedIn,Social Media,YouTube,0,0
CUST018669,YouTube,Email,Google Ads,Email,0,0
CUST018670,LinkedIn,Email,Email,Social Media,1,7706
CUST018671,LinkedIn,Email,Social Media,LinkedIn,0,0
CUST018672,Google Ads,Email,YouTube,LinkedIn,0,0
CUST018673,LinkedIn,Email,YouTube,Email,1,8859
CUST018674,Email,YouTube,YouTube,Social Media,0,0
CUST018675,YouTube,Email,Social Media,YouTube,0,0
CUST018676,Google Ads,YouTube,Social Media,Google Ads,1,2937
CUST018677,YouTube,YouTube,Social Media,Email,0,0
CUST018678,Google Ads,LinkedIn,YouTube,Google Ads,0,0
CUST018679,Email,Google Ads,Email,Google Ads,0,0
CUST018680,LinkedIn,Email,LinkedIn,Email,1,1378
CUST018681,Google Ads,Google Ads,Email,LinkedIn,0,0
CUST018682,Google Ads,Social Media,Social Media,Social Media,0,0
CUST018683,Google Ads,YouTube,LinkedIn,LinkedIn,0,0
CUST018684,Email,Social Media,LinkedIn,YouTube,0,0
CUST018685,YouTube,YouTube,Email,Social Media,0,0
CUST018686,Email,Email,YouTube,Email,1,4313
CUST018687,Google Ads,Social Media,Google Ads,Email,0,0
CUST018688,Google Ads,LinkedIn,YouTube,Email,0,0
CUST018689,LinkedIn,Social Media,YouTube,Google Ads,1,3709
CUST018690,Email,YouTube,LinkedIn,Email,0,0
CUST018691,Email,YouTube,Social Media,YouTube,1,3357
CUST018692,Social Media,Google Ads,Social Media,YouTube,0,0
CUST018693,YouTube,Social Media,LinkedIn,Email,1,1820
CUST018694,Social Media,LinkedIn,YouTube,Social Media,1,6321
CUST018695,Social Media,Email,Email,YouTube,1,4959
CUST018696,YouTube,Google Ads,Google Ads,Social Media,0,0
CUST018697,LinkedIn,Social Media,YouTube,Social Media,0,0
CUST018698,LinkedIn,Google Ads,YouTube,Social Media,0,0
CUST018699,YouTube,Social Media,Google Ads,Email,0,0
CUST018700,YouTube,Email,Email,Google Ads,1,4687
CUST018701,Email,Email,Google Ads,Email,0,0
CUST018702,Email,LinkedIn,LinkedIn,YouTube,0,0
CUST018703,Email,Google Ads,Google Ads,YouTube,0,0
CUST018704,Email,LinkedIn,Google Ads,YouTube,0,0
CUST018705,Google Ads,Social Media,YouTube,YouTube,0,0
CUST018706,Google Ads,Email,YouTube,Google Ads,0,0
CUST018707,LinkedIn,Email,Social Media,Social Media,0,0
CUST018708,Google Ads,YouTube,Google Ads,Email,0,0
CUST018709,Google Ads,YouTube,LinkedIn,YouTube,0,0
CUST018710,Email,LinkedIn,Social Media,Social Media,1,7365
CUST018711,Email,Google Ads,Google Ads,Email,0,0
CUST018712,YouTube,Social Media,YouTube,Google Ads,0,0
CUST018713,Email,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018714,YouTube,Email,Email,Google Ads,1,5183
CUST018715,YouTube,Email,Social Media,LinkedIn,0,0
CUST018716,Google Ads,Email,YouTube,YouTube,1,2664
CUST018717,Email,Social Media,Email,Social Media,1,9056
CUST018718,Google Ads,LinkedIn,Google Ads,Social Media,0,0
CUST018719,Email,Social Media,LinkedIn,Email,0,0
CUST018720,Google Ads,Email,YouTube,LinkedIn,0,0
CUST018721,Google Ads,YouTube,YouTube,LinkedIn,0,0
CUST018722,Google Ads,LinkedIn,LinkedIn,Email,0,0
CUST018723,LinkedIn,YouTube,YouTube,Social Media,1,7983
CUST018724,Google Ads,LinkedIn,YouTube,Social Media,1,9725
CUST018725,Social Media,Email,Google Ads,Email,0,0
CUST018726,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST018727,Social Media,YouTube,Email,YouTube,1,6429
CUST018728,YouTube,LinkedIn,LinkedIn,Email,0,0
CUST018729,Google Ads,YouTube,Email,Social Media,0,0
CUST018730,Social Media,YouTube,LinkedIn,YouTube,0,0
CUST018731,YouTube,Email,LinkedIn,YouTube,1,640
CUST018732,Social Media,LinkedIn,YouTube,LinkedIn,0,0
CUST018733,Email,LinkedIn,Google Ads,Email,1,7706
CUST018734,LinkedIn,Google Ads,LinkedIn,YouTube,1,5032
CUST018735,Google Ads,LinkedIn,Email,Google Ads,0,0
CUST018736,LinkedIn,Email,Social Media,YouTube,0,0
CUST018737,LinkedIn,YouTube,Email,YouTube,0,0
CUST018738,Email,Google Ads,Google Ads,YouTube,0,0
CUST018739,Email,YouTube,Social Media,Email,0,0
CUST018740,Email,LinkedIn,YouTube,LinkedIn,1,703
CUST018741,YouTube,Social Media,Email,LinkedIn,0,0
CUST018742,Social Media,YouTube,Email,Google Ads,0,0
CUST018743,Google Ads,LinkedIn,LinkedIn,Google Ads,1,7876
CUST018744,Email,Email,LinkedIn,YouTube,0,0
CUST018745,Google Ads,LinkedIn,Social Media,YouTube,0,0
CUST018746,Google Ads,Google Ads,YouTube,YouTube,1,2345
CUST018747,Google Ads,Social Media,LinkedIn,Google Ads,1,2182
CUST018748,Email,Social Media,Email,LinkedIn,0,0
CUST018749,Email,Social Media,Social Media,Google Ads,0,0
CUST018750,Social Media,Email,LinkedIn,LinkedIn,0,0
CUST018751,Email,Social Media,LinkedIn,Google Ads,0,0
CUST018752,Email,YouTube,Google Ads,LinkedIn,0,0
CUST018753,Google Ads,Email,Social Media,Google Ads,0,0
CUST018754,Social Media,LinkedIn,Social Media,LinkedIn,1,9799
CUST018755,LinkedIn,Google Ads,YouTube,Email,1,9471
CUST018756,Email,Email,LinkedIn,Email,1,9042
CUST018757,Email,Google Ads,Social Media,Social Media,1,2588
CUST018758,LinkedIn,Email,YouTube,LinkedIn,1,3115
CUST018759,Google Ads,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018760,Social Media,Google Ads,Email,LinkedIn,1,8728
CUST018761,Google Ads,Email,Google Ads,Social Media,1,7007
CUST018762,YouTube,Google Ads,YouTube,Google Ads,1,4290
CUST018763,Email,Social Media,Google Ads,Email,0,0
CUST018764,YouTube,Social Media,Email,Social Media,0,0
CUST018765,Email,Social Media,Social Media,Email,0,0
CUST018766,YouTube,YouTube,LinkedIn,YouTube,0,0
CUST018767,LinkedIn,Social Media,Social Media,Social Media,1,7312
CUST018768,Email,Social Media,Google Ads,Social Media,0,0
CUST018769,Email,LinkedIn,Social Media,Email,1,9279
CUST018770,YouTube,Google Ads,Social Media,LinkedIn,0,0
CUST018771,Social Media,Google Ads,YouTube,YouTube,0,0
CUST018772,YouTube,Social Media,YouTube,Email,0,0
CUST018773,Email,Google Ads,Email,Social Media,1,8729
CUST018774,Email,Email,YouTube,LinkedIn,1,7305
CUST018775,Social Media,Social Media,YouTube,YouTube,0,0
CUST018776,Google Ads,Social Media,YouTube,LinkedIn,0,0
CUST018777,Social Media,YouTube,YouTube,Email,0,0
CUST018778,Google Ads,Email,Email,LinkedIn,0,0
CUST018779,Email,Social Media,YouTube,Social Media,0,0
CUST018780,LinkedIn,Social Media,YouTube,Social Media,0,0
CUST018781,LinkedIn,Google Ads,Google Ads,Google Ads,0,0
CUST018782,YouTube,Social Media,YouTube,YouTube,0,0
CUST018783,Social Media,Social Media,Email,Email,0,0
CUST018784,Social Media,Social Media,Email,LinkedIn,0,0
CUST018785,LinkedIn,Social Media,Social Media,Social Media,0,0
CUST018786,Google Ads,YouTube,YouTube,Google Ads,1,2941
CUST018787,Social Media,Email,LinkedIn,Email,1,3140
CUST018788,Google Ads,YouTube,Social Media,Social Media,0,0
CUST018789,Google Ads,Google Ads,Email,Email,0,0
CUST018790,Google Ads,LinkedIn,Social Media,Social Media,1,9521
CUST018791,Google Ads,Social Media,LinkedIn,Email,0,0
CUST018792,YouTube,Google Ads,Google Ads,Social Media,0,0
CUST018793,YouTube,LinkedIn,LinkedIn,LinkedIn,0,0
CUST018794,LinkedIn,Social Media,Social Media,YouTube,1,7595
CUST018795,YouTube,Social Media,YouTube,Social Media,0,0
CUST018796,Social Media,LinkedIn,Google Ads,Email,0,0
CUST018797,YouTube,YouTube,LinkedIn,Social Media,0,0
CUST018798,Social Media,LinkedIn,YouTube,Google Ads,1,6552
CUST018799,Social Media,LinkedIn,LinkedIn,LinkedIn,1,9652
CUST018800,Google Ads,Email,Email,Google Ads,0,0
CUST018801,LinkedIn,Social Media,YouTube,Email,0,0
CUST018802,Google Ads,Social Media,Email,Social Media,1,9984
CUST018803,Google Ads,YouTube,Google Ads,Social Media,0,0
CUST018804,YouTube,YouTube,Google Ads,Google Ads,1,1066
CUST018805,YouTube,Email,Google Ads,YouTube,0,0
CUST018806,Social Media,Email,Google Ads,LinkedIn,1,9323
CUST018807,YouTube,Email,Email,Social Media,0,0
CUST018808,YouTube,YouTube,Email,Social Media,1,7164
CUST018809,Email,LinkedIn,Social Media,Email,0,0
CUST018810,Social Media,Social Media,Social Media,Google Ads,0,0
CUST018811,Social Media,Social Media,Email,Email,0,0
CUST018812,Email,Google Ads,Google Ads,LinkedIn,0,0
CUST018813,Social Media,YouTube,Social Media,Social Media,0,0
CUST018814,LinkedIn,YouTube,YouTube,Google Ads,1,8528
CUST018815,LinkedIn,Email,Email,Google Ads,0,0
CUST018816,Email,Google Ads,YouTube,Google Ads,0,0
CUST018817,YouTube,Google Ads,Google Ads,LinkedIn,0,0
CUST018818,LinkedIn,YouTube,Email,YouTube,0,0
CUST018819,Email,Email,Social Media,YouTube,0,0
CUST018820,LinkedIn,Social Media,Social Media,YouTube,0,0
CUST018821,Google Ads,Email,YouTube,Email,1,958
CUST018822,Email,Social Media,Email,Email,0,0
CUST018823,Social Media,YouTube,Google Ads,LinkedIn,1,8695
CUST018824,LinkedIn,Email,LinkedIn,Google Ads,0,0
CUST018825,Social Media,Google Ads,LinkedIn,YouTube,0,0
CUST018826,Email,LinkedIn,Google Ads,Social Media,0,0
CUST018827,LinkedIn,Google Ads,Social Media,YouTube,0,0
CUST018828,Social Media,Social Media,LinkedIn,LinkedIn,0,0
CUST018829,YouTube,YouTube,Google Ads,YouTube,0,0
CUST018830,YouTube,Email,YouTube,Social Media,1,4032
CUST018831,Google Ads,YouTube,Social Media,Social Media,1,8750
CUST018832,Email,YouTube,Google Ads,Social Media,0,0
CUST018833,Social Media,Social Media,YouTube,LinkedIn,1,6486
CUST018834,Google Ads,YouTube,Email,YouTube,1,8718
CUST018835,Email,Email,LinkedIn,LinkedIn,0,0
CUST018836,YouTube,Google Ads,LinkedIn,Social Media,1,8392
CUST018837,Social Media,YouTube,LinkedIn,YouTube,1,5192
CUST018838,LinkedIn,Email,Google Ads,Email,1,751
CUST018839,YouTube,Email,Email,LinkedIn,1,1631
CUST018840,LinkedIn,Social Media,Google Ads,Email,0,0
CUST018841,LinkedIn,YouTube,Google Ads,Email,1,2569
CUST018842,Social Media,Social Media,Email,Google Ads,1,6477
CUST018843,Social Media,Google Ads,YouTube,Social Media,0,0
CUST018844,LinkedIn,Google Ads,Social Media,Email,0,0
CUST018845,Google Ads,Email,LinkedIn,LinkedIn,0,0
CUST018846,LinkedIn,YouTube,Email,Social Media,0,0
CUST018847,LinkedIn,Email,YouTube,Social Media,1,621
CUST018848,Social Media,YouTube,Email,LinkedIn,1,3162
CUST018849,Email,Social Media,Social Media,YouTube,0,0
CUST018850,YouTube,Google Ads,Email,LinkedIn,0,0
CUST018851,Social Media,Google Ads,Email,YouTube,0,0
CUST018852,Google Ads,Social Media,YouTube,Social Media,1,2629
CUST018853,YouTube,LinkedIn,LinkedIn,LinkedIn,1,9917
CUST018854,Social Media,LinkedIn,LinkedIn,Email,1,568
CUST018855,Social Media,LinkedIn,YouTube,LinkedIn,0,0
CUST018856,Email,YouTube,YouTube,Email,1,5285
CUST018857,Google Ads,Social Media,Google Ads,Email,1,1058
CUST018858,Google Ads,YouTube,Google Ads,Social Media,0,0
CUST018859,Social Media,YouTube,Social Media,YouTube,1,9395
CUST018860,Email,Social Media,Google Ads,YouTube,0,0
CUST018861,Social Media,YouTube,Google Ads,Email,1,9685
CUST018862,LinkedIn,Social Media,Email,YouTube,0,0
CUST018863,LinkedIn,LinkedIn,Email,LinkedIn,1,2797
CUST018864,Email,LinkedIn,YouTube,Email,1,7991
CUST018865,Social Media,YouTube,LinkedIn,Email,0,0
CUST018866,Email,Google Ads,Social Media,Google Ads,0,0
CUST018867,Social Media,Social Media,Google Ads,LinkedIn,0,0
CUST018868,Social Media,Email,Email,YouTube,0,0
CUST018869,LinkedIn,Email,LinkedIn,YouTube,0,0
CUST018870,YouTube,YouTube,Google Ads,Google Ads,1,1670
CUST018871,Google Ads,Google Ads,LinkedIn,LinkedIn,0,0
CUST018872,Google Ads,Social Media,Email,Social Media,1,3389
CUST018873,Email,LinkedIn,YouTube,Social Media,0,0
CUST018874,Google Ads,YouTube,Google Ads,LinkedIn,1,3758
CUST018875,LinkedIn,Social Media,Google Ads,YouTube,1,1032
CUST018876,YouTube,Social Media,Social Media,Social Media,1,7297
CUST018877,Social Media,Social Media,Google Ads,Social Media,0,0
CUST018878,Social Media,Google Ads,Email,YouTube,0,0
CUST018879,LinkedIn,Social Media,LinkedIn,LinkedIn,1,1713
CUST018880,Google Ads,Google Ads,LinkedIn,Google Ads,0,0
CUST018881,Social Media,Google Ads,YouTube,LinkedIn,0,0
CUST018882,Google Ads,Social Media,YouTube,Google Ads,0,0
CUST018883,LinkedIn,LinkedIn,Email,LinkedIn,0,0
CUST018884,Social Media,Social Media,LinkedIn,Social Media,0,0
CUST018885,Email,LinkedIn,YouTube,Email,1,5120
CUST018886,YouTube,YouTube,YouTube,Email,0,0
CUST018887,Google Ads,Email,Social Media,YouTube,0,0
CUST018888,Google Ads,YouTube,Social Media,LinkedIn,1,5328
CUST018889,Google Ads,Google Ads,Email,LinkedIn,0,0
CUST018890,Google Ads,YouTube,Email,YouTube,0,0
CUST018891,LinkedIn,Email,Email,YouTube,0,0
CUST018892,LinkedIn,Email,Email,Google Ads,0,0
CUST018893,LinkedIn,LinkedIn,LinkedIn,Google Ads,0,0
CUST018894,LinkedIn,YouTube,Google Ads,Email,1,5522
CUST018895,Social Media,Google Ads,Email,Social Media,1,7494
CUST018896,LinkedIn,Google Ads,Social Media,LinkedIn,0,0
CUST018897,Social Media,LinkedIn,Google Ads,Email,0,0
CUST018898,Email,LinkedIn,Google Ads,Email,0,0
CUST018899,LinkedIn,YouTube,LinkedIn,Social Media,1,8341
CUST018900,Email,LinkedIn,YouTube,Email,0,0
CUST018901,LinkedIn,Email,Google Ads,Email,0,0
CUST018902,Email,Google Ads,LinkedIn,Social Media,1,4238
CUST018903,YouTube,Email,LinkedIn,Email,0,0
CUST018904,Email,Social Media,LinkedIn,LinkedIn,0,0
CUST018905,Social Media,Email,Email,YouTube,0,0
CUST018906,Google Ads,Google Ads,YouTube,Social Media,0,0
CUST018907,Email,Social Media,Email,YouTube,0,0
CUST018908,Google Ads,YouTube,Social Media,LinkedIn,1,5919
CUST018909,YouTube,Social Media,YouTube,Email,1,8501
CUST018910,YouTube,LinkedIn,Email,Email,0,0
CUST018911,Social Media,Google Ads,YouTube,Email,0,0
CUST018912,Social Media,LinkedIn,Social Media,YouTube,0,0
CUST018913,Email,Email,Email,Google Ads,0,0
CUST018914,LinkedIn,YouTube,YouTube,YouTube,0,0
CUST018915,YouTube,Google Ads,Social Media,Google Ads,1,7816
CUST018916,Google Ads,YouTube,LinkedIn,YouTube,0,0
CUST018917,LinkedIn,Google Ads,YouTube,LinkedIn,1,7187
CUST018918,YouTube,LinkedIn,Social Media,YouTube,0,0
