Lead_ID,Customer_ID,Campaign_ID,Campaign_Name,Channel,Lead_Date,Conversion_Date,Country,City,Region,Device,Age_Group,Status,Revenue,Touch_1,Touch_2,Touch_3,Final_Touch
L041025,,C012,B2B Webinar Leads,LinkedIn,2026-01-20,,India,Hyderabad,Central,Mobile,45-54,Lost,0.0,Instagram,Email,Facebook Ads,LinkedIn
L041026,,C012,B2B Webinar Leads,LinkedIn,2025-03-17,,India,Mumbai,Central,Mobile,25-34,Lost,0.0,Email,Google Ads,Instagram,LinkedIn
L041027,,C020,Year End Mega Sale,Google Ads,2026-02-11,,Australia,Kolkata,South,Mobile,35-44,Lost,0.0,YouTube,LinkedIn,LinkedIn,Google Ads
L041028,,C017,Mobile App Acquisition,Google Ads,2026-08-22,,UK,Dubai,West,Mobile,35-44,Lost,0.0,Email,Google Ads,Email,Google Ads
L041029,,C007,Google Display Remarketing,Google Ads,2025-05-03,,Germany,London,East,Mobile,25-34,Lost,0.0,Email,Instagram,YouTube,Google Ads
L041030,,C020,Year End Mega Sale,Google Ads,2026-04-13,,India,Dubai,East,Desktop,55+,Lost,0.0,LinkedIn,Instagram,Email,Google Ads
L041031,,C005,LinkedIn B2B Leads,LinkedIn,2025-07-10,,Australia,Chennai,Central,Mobile,45-54,Qualified,0.0,LinkedIn,Google Ads,Google Ads,LinkedIn
L041032,,C012,B2B Webinar Leads,LinkedIn,2025-09-12,,UK,Hyderabad,South,Desktop,25-34,Lost,0.0,Facebook Ads,Email,Instagram,LinkedIn
L041033,,C017,Mobile App Acquisition,Google Ads,2025-07-31,,UAE,Bengaluru,South,Mobile,35-44,Qualified,0.0,YouTube,Email,YouTube,Google Ads
L041034,,C002,Meta New Customer Push,Facebook Ads,2025-10-11,,USA,Toronto,West,Desktop,35-44,Lost,0.0,Facebook Ads,Instagram,Organic Search,Facebook Ads
L041035,,C004,YouTube Brand Awareness,YouTube,2025-10-07,,Australia,Pune,West,Mobile,25-34,Lost,0.0,Email,Google Ads,Facebook Ads,YouTube
L041036,,C002,Meta New Customer Push,Facebook Ads,2025-10-05,,Germany,Mumbai,West,Desktop,35-44,Lost,0.0,Instagram,Organic Search,Google Ads,Facebook Ads
L041037,,C014,Festival Performance Ads,Facebook Ads,2026-04-15,,UK,Hyderabad,West,Mobile,18-24,Qualified,0.0,LinkedIn,Organic Search,Organic Search,Facebook Ads
L041038,,C014,Festival Performance Ads,Facebook Ads,2025-06-17,,Canada,Chennai,South,Mobile,35-44,Lost,0.0,LinkedIn,Email,Instagram,Facebook Ads
L041039,,C013,YouTube Product Demo,YouTube,2025-07-22,,Australia,Mumbai,West,Mobile,25-34,Lost,0.0,YouTube,Facebook Ads,YouTube,YouTube
L041040,,C017,Mobile App Acquisition,Google Ads,2025-04-06,,Canada,Hyderabad,East,Mobile,25-34,Qualified,0.0,Instagram,Google Ads,Instagram,Google Ads
L041041,CUST041040,C017,Mobile App Acquisition,Google Ads,2026-01-19,2026-01-26,UK,Chennai,Central,Mobile,35-44,Customer,1054.44,Email,Organic Search,Facebook Ads,Google Ads
L041042,,C018,Social Video Conversion,Instagram,2025-04-19,,USA,Toronto,Central,Tablet,35-44,Qualified,0.0,Email,Facebook Ads,Google Ads,Instagram
L041043,,C003,Instagram Product Launch,Instagram,2025-12-04,,India,Hyderabad,Central,Mobile,35-44,Lost,0.0,Organic Search,LinkedIn,Instagram,Instagram
L041044,,C016,High Value Customer Campaign,Email,2025-02-27,,Canada,Kolkata,West,Mobile,18-24,Lost,0.0,Email,Facebook Ads,LinkedIn,Email
L041045,,C019,Enterprise ABM,LinkedIn,2025-07-17,,USA,Mumbai,North,Tablet,18-24,Qualified,0.0,Instagram,Facebook Ads,Facebook Ads,LinkedIn
L041046,,C006,Email Retention Q3,Email,2025-12-01,,India,Pune,East,Mobile,25-34,Qualified,0.0,Email,LinkedIn,Instagram,Email
L041047,,C006,Email Retention Q3,Email,2026-05-12,,UAE,Kolkata,South,Mobile,55+,Qualified,0.0,Google Ads,Google Ads,Instagram,Email
L041048,,C018,Social Video Conversion,Instagram,2025-11-14,,Germany,Chennai,East,Mobile,45-54,Lost,0.0,YouTube,Instagram,YouTube,Instagram
L041049,,C009,Holiday Shopping Promo,Google Ads,2025-06-15,,India,Dubai,East,Mobile,45-54,Lost,0.0,LinkedIn,Organic Search,LinkedIn,Google Ads
L041050,,C018,Social Video Conversion,Instagram,2026-07-30,,Germany,New York,Central,Desktop,25-34,Lost,0.0,Facebook Ads,Facebook Ads,Facebook Ads,Instagram
L041051,,C006,Email Retention Q3,Email,2026-01-16,,India,London,Central,Desktop,45-54,Lost,0.0,LinkedIn,Instagram,YouTube,Email
L041052,,C009,Holiday Shopping Promo,Google Ads,2025-12-10,,India,Kolkata,North,Mobile,25-34,Lost,0.0,Email,LinkedIn,YouTube,Google Ads
L041053,,C018,Social Video Conversion,Instagram,2026-08-13,,Australia,Ahmedabad,South,Mobile,18-24,Lost,0.0,Google Ads,Google Ads,LinkedIn,Instagram
L041054,CUST041053,C016,High Value Customer Campaign,Email,2026-02-08,2026-03-08,India,Hyderabad,North,Mobile,45-54,Customer,483.58,YouTube,Instagram,YouTube,Email
L041055,,C013,YouTube Product Demo,YouTube,2026-06-24,,USA,Chennai,South,Desktop,35-44,Qualified,0.0,Facebook Ads,LinkedIn,Google Ads,YouTube
L041056,,C011,Cart Recovery Email,Email,2025-08-18,,USA,Dubai,East,Mobile,25-34,Lost,0.0,Email,Facebook Ads,Organic Search,Email
L041057,,C008,Meta Retargeting,Facebook Ads,2026-05-21,,Australia,Dubai,Central,Mobile,45-54,Lost,0.0,Google Ads,YouTube,YouTube,Facebook Ads
L041058,,C017,Mobile App Acquisition,Google Ads,2025-07-20,,Australia,Hyderabad,Central,Tablet,18-24,Lost,0.0,Google Ads,YouTube,LinkedIn,Google Ads
L041059,,C009,Holiday Shopping Promo,Google Ads,2025-01-20,,UAE,Dubai,Central,Mobile,35-44,Lost,0.0,Google Ads,Instagram,Email,Google Ads
L041060,,C006,Email Retention Q3,Email,2025-04-17,,UK,New York,Central,Mobile,35-44,Lost,0.0,YouTube,YouTube,Google Ads,Email
L041061,,C001,Google Search Summer Sale,Google Ads,2026-04-14,,Australia,Hyderabad,South,Mobile,25-34,Lost,0.0,LinkedIn,YouTube,LinkedIn,Google Ads
L041062,,C001,Google Search Summer Sale,Google Ads,2025-01-22,,UAE,Toronto,East,Mobile,55+,Lost,0.0,YouTube,LinkedIn,Instagram,Google Ads
L041063,,C013,YouTube Product Demo,YouTube,2025-07-24,,India,Kolkata,North,Desktop,18-24,Lost,0.0,YouTube,Google Ads,Facebook Ads,YouTube
L041064,,C007,Google Display Remarketing,Google Ads,2025-02-16,,India,Hyderabad,North,Mobile,55+,Qualified,0.0,Google Ads,Instagram,Email,Google Ads
L041065,,C010,Influencer Awareness,Instagram,2025-01-25,,USA,Kolkata,Central,Mobile,45-54,Qualified,0.0,Facebook Ads,Google Ads,Email,Instagram
L041066,,C018,Social Video Conversion,Instagram,2025-05-30,,Canada,Chennai,West,Tablet,35-44,Lost,0.0,LinkedIn,YouTube,Facebook Ads,Instagram
L041067,,C006,Email Retention Q3,Email,2025-11-13,,Germany,Ahmedabad,North,Mobile,45-54,Qualified,0.0,Instagram,YouTube,Google Ads,Email
L041068,,C013,YouTube Product Demo,YouTube,2025-04-29,,Germany,Chennai,South,Desktop,25-34,Lost,0.0,Instagram,Email,YouTube,YouTube
L041069,,C005,LinkedIn B2B Leads,LinkedIn,2025-05-28,,Australia,Delhi,East,Desktop,25-34,Lost,0.0,Instagram,YouTube,Email,LinkedIn
L041070,,C015,SEO Content Campaign,Organic Search,2025-07-27,,UK,Ahmedabad,South,Desktop,45-54,Qualified,0.0,Email,Organic Search,Facebook Ads,Organic Search
L041071,CUST041070,C012,B2B Webinar Leads,LinkedIn,2025-01-20,2025-02-27,Canada,Kolkata,Central,Mobile,55+,Customer,1198.92,Google Ads,Organic Search,Facebook Ads,LinkedIn
L041072,CUST041071,C011,Cart Recovery Email,Email,2025-12-24,2025-12-31,UAE,London,West,Mobile,18-24,Customer,993.41,YouTube,Email,Facebook Ads,Email
L041073,,C008,Meta Retargeting,Facebook Ads,2025-02-06,,Germany,Toronto,North,Mobile,35-44,Lost,0.0,YouTube,LinkedIn,Email,Facebook Ads
L041074,,C005,LinkedIn B2B Leads,LinkedIn,2025-05-23,,UAE,New York,Central,Mobile,25-34,Lost,0.0,Facebook Ads,Facebook Ads,Email,LinkedIn
L041075,,C008,Meta Retargeting,Facebook Ads,2025-05-17,,Canada,Kolkata,North,Tablet,35-44,Qualified,0.0,Instagram,YouTube,YouTube,Facebook Ads
L041076,,C005,LinkedIn B2B Leads,LinkedIn,2025-06-21,,USA,Delhi,Central,Desktop,25-34,Qualified,0.0,YouTube,Google Ads,Instagram,LinkedIn
L041077,,C010,Influencer Awareness,Instagram,2026-07-10,,India,Pune,West,Mobile,25-34,Qualified,0.0,LinkedIn,LinkedIn,YouTube,Instagram
L041078,,C015,SEO Content Campaign,Organic Search,2026-01-31,,Germany,Chennai,West,Mobile,25-34,Lost,0.0,Email,Email,Organic Search,Organic Search
L041079,CUST041078,C006,Email Retention Q3,Email,2025-08-27,2025-09-09,UAE,Dubai,North,Desktop,25-34,Customer,1472.28,Organic Search,Instagram,Google Ads,Email
L041080,,C018,Social Video Conversion,Instagram,2025-06-02,,Australia,Ahmedabad,South,Tablet,18-24,Qualified,0.0,Instagram,Instagram,Google Ads,Instagram
L041081,,C003,Instagram Product Launch,Instagram,2025-07-21,,Germany,London,West,Desktop,35-44,Lost,0.0,Email,Facebook Ads,Email,Instagram
L041082,,C009,Holiday Shopping Promo,Google Ads,2025-02-19,,USA,Delhi,West,Desktop,55+,Lost,0.0,Google Ads,Instagram,Google Ads,Google Ads
L041083,,C010,Influencer Awareness,Instagram,2025-05-19,,Canada,Ahmedabad,Central,Mobile,35-44,Qualified,0.0,Google Ads,Email,Organic Search,Instagram
L041084,,C007,Google Display Remarketing,Google Ads,2025-12-05,,India,Delhi,East,Desktop,25-34,Qualified,0.0,Instagram,YouTube,Google Ads,Google Ads
L041085,,C019,Enterprise ABM,LinkedIn,2025-10-06,,India,New York,South,Mobile,35-44,Lost,0.0,Instagram,YouTube,Google Ads,LinkedIn
L041086,,C002,Meta New Customer Push,Facebook Ads,2025-03-29,,UK,Bengaluru,South,Mobile,35-44,Qualified,0.0,YouTube,Email,Email,Facebook Ads
L041087,CUST041086,C008,Meta Retargeting,Facebook Ads,2026-07-29,2026-08-14,Germany,Kolkata,East,Mobile,45-54,Customer,950.69,Google Ads,Google Ads,Instagram,Facebook Ads
L041088,,C007,Google Display Remarketing,Google Ads,2025-12-11,,UAE,Hyderabad,Central,Mobile,25-34,Lost,0.0,Organic Search,Facebook Ads,Facebook Ads,Google Ads
L041089,,C005,LinkedIn B2B Leads,LinkedIn,2025-09-05,,Germany,Mumbai,North,Desktop,25-34,Lost,0.0,Google Ads,Organic Search,Google Ads,LinkedIn
L041090,,C004,YouTube Brand Awareness,YouTube,2026-06-06,,USA,Ahmedabad,Central,Mobile,18-24,Lost,0.0,YouTube,YouTube,Google Ads,YouTube
L041091,,C011,Cart Recovery Email,Email,2025-08-30,,Australia,New York,South,Mobile,45-54,Lost,0.0,Facebook Ads,Email,Instagram,Email
L041092,,C010,Influencer Awareness,Instagram,2026-03-21,,UK,Bengaluru,Central,Mobile,25-34,Qualified,0.0,Instagram,Google Ads,Organic Search,Instagram
L041093,,C001,Google Search Summer Sale,Google Ads,2026-04-22,,Canada,Ahmedabad,North,Desktop,35-44,Qualified,0.0,YouTube,Email,YouTube,Google Ads
L041094,CUST041093,C004,YouTube Brand Awareness,YouTube,2026-01-09,2026-02-20,USA,Kolkata,South,Mobile,18-24,Customer,1661.01,Facebook Ads,Email,YouTube,YouTube
L041095,,C006,Email Retention Q3,Email,2026-07-15,,Germany,New York,South,Mobile,45-54,Lost,0.0,Instagram,Facebook Ads,Instagram,Email
L041096,,C018,Social Video Conversion,Instagram,2025-02-18,,Canada,Delhi,East,Desktop,18-24,Lost,0.0,Facebook Ads,Instagram,Google Ads,Instagram
L041097,,C013,YouTube Product Demo,YouTube,2025-11-28,,Germany,London,East,Mobile,35-44,Qualified,0.0,LinkedIn,YouTube,Email,YouTube
L041098,,C013,YouTube Product Demo,YouTube,2026-06-29,,Canada,Chennai,East,Mobile,35-44,Qualified,0.0,LinkedIn,Facebook Ads,Organic Search,YouTube
L041099,,C001,Google Search Summer Sale,Google Ads,2026-08-22,,Canada,Kolkata,Central,Desktop,45-54,Qualified,0.0,YouTube,LinkedIn,Facebook Ads,Google Ads
L041100,,C004,YouTube Brand Awareness,YouTube,2025-10-06,,Germany,Bengaluru,East,Mobile,25-34,Lost,0.0,Facebook Ads,Google Ads,Facebook Ads,YouTube
L041101,,C004,YouTube Brand Awareness,YouTube,2025-06-30,,USA,Dubai,North,Mobile,35-44,Lost,0.0,YouTube,Facebook Ads,Organic Search,YouTube
L041102,,C018,Social Video Conversion,Instagram,2025-10-20,,India,Hyderabad,North,Desktop,35-44,Lost,0.0,Email,YouTube,Facebook Ads,Instagram
L041103,,C018,Social Video Conversion,Instagram,2025-08-09,,Germany,Toronto,South,Desktop,45-54,Lost,0.0,Instagram,Facebook Ads,YouTube,Instagram
L041104,CUST041103,C018,Social Video Conversion,Instagram,2026-04-29,2026-05-25,India,Chennai,West,Tablet,45-54,Customer,1150.93,YouTube,Organic Search,YouTube,Instagram
L041105,,C015,SEO Content Campaign,Organic Search,2025-01-05,,Germany,Pune,Central,Mobile,45-54,Lost,0.0,Google Ads,Instagram,Email,Organic Search
L041106,,C018,Social Video Conversion,Instagram,2026-04-20,,India,Pune,Central,Mobile,25-34,Lost,0.0,Instagram,Organic Search,Facebook Ads,Instagram
L041107,CUST041106,C015,SEO Content Campaign,Organic Search,2026-04-15,2026-05-17,Canada,Dubai,East,Mobile,25-34,Customer,789.81,Instagram,Google Ads,Organic Search,Organic Search
L041108,,C017,Mobile App Acquisition,Google Ads,2025-07-24,,India,New York,Central,Mobile,45-54,Qualified,0.0,Organic Search,LinkedIn,Facebook Ads,Google Ads
L041109,,C005,LinkedIn B2B Leads,LinkedIn,2026-02-20,,India,Chennai,West,Desktop,25-34,Lost,0.0,Facebook Ads,YouTube,Instagram,LinkedIn
L041110,,C011,Cart Recovery Email,Email,2026-03-18,,UK,Kolkata,Central,Mobile,18-24,Lost,0.0,Instagram,Google Ads,Email,Email
L041111,,C016,High Value Customer Campaign,Email,2026-08-05,,USA,London,West,Tablet,35-44,Lost,0.0,Email,YouTube,YouTube,Email
L041112,,C020,Year End Mega Sale,Google Ads,2025-02-09,,UAE,Dubai,Central,Mobile,25-34,Lost,0.0,Google Ads,Organic Search,Google Ads,Google Ads
L041113,,C002,Meta New Customer Push,Facebook Ads,2025-12-23,,India,London,North,Mobile,25-34,Lost,0.0,Instagram,YouTube,Email,Facebook Ads
L041114,,C017,Mobile App Acquisition,Google Ads,2025-05-14,,USA,Ahmedabad,South,Mobile,18-24,Lost,0.0,Google Ads,LinkedIn,Instagram,Google Ads
L041115,,C001,Google Search Summer Sale,Google Ads,2026-07-29,,Canada,Delhi,Central,Mobile,18-24,Qualified,0.0,YouTube,Instagram,YouTube,Google Ads
L041116,CUST041115,C018,Social Video Conversion,Instagram,2025-04-01,2025-04-08,UAE,New York,Central,Desktop,18-24,Customer,1583.5,YouTube,LinkedIn,Instagram,Instagram
L041117,,C017,Mobile App Acquisition,Google Ads,2025-07-16,,Canada,Chennai,North,Mobile,35-44,Lost,0.0,Instagram,YouTube,Email,Google Ads
L041118,,C018,Social Video Conversion,Instagram,2025-09-06,,Germany,Bengaluru,West,Mobile,35-44,Qualified,0.0,Instagram,Google Ads,Instagram,Instagram
L041119,,C019,Enterprise ABM,LinkedIn,2025-12-05,,UAE,Mumbai,Central,Mobile,35-44,Qualified,0.0,Email,YouTube,Email,LinkedIn
L041120,,C005,LinkedIn B2B Leads,LinkedIn,2025-11-02,,Germany,London,Central,Mobile,25-34,Lost,0.0,Facebook Ads,YouTube,Facebook Ads,LinkedIn
L041121,,C013,YouTube Product Demo,YouTube,2026-02-28,,India,Chennai,East,Desktop,55+,Lost,0.0,YouTube,Email,Google Ads,YouTube
L041122,,C006,Email Retention Q3,Email,2026-05-28,,India,Dubai,North,Mobile,25-34,Qualified,0.0,Facebook Ads,YouTube,Facebook Ads,Email
L041123,,C013,YouTube Product Demo,YouTube,2025-05-18,,India,Hyderabad,South,Desktop,35-44,Qualified,0.0,Email,YouTube,LinkedIn,YouTube
L041124,CUST041123,C018,Social Video Conversion,Instagram,2025-11-01,2025-12-08,UK,Mumbai,Central,Mobile,25-34,Customer,614.1,Organic Search,Instagram,Instagram,Instagram
L041125,,C004,YouTube Brand Awareness,YouTube,2025-01-14,,Germany,New York,West,Mobile,25-34,Lost,0.0,Email,YouTube,Google Ads,YouTube
L041126,CUST041125,C009,Holiday Shopping Promo,Google Ads,2025-02-15,2025-02-18,Canada,Ahmedabad,South,Desktop,25-34,Customer,1545.23,LinkedIn,Google Ads,Email,Google Ads
L041127,CUST041126,C003,Instagram Product Launch,Instagram,2026-07-06,2026-07-19,USA,Mumbai,North,Desktop,35-44,Customer,1460.35,Email,Organic Search,Email,Instagram
L041128,,C008,Meta Retargeting,Facebook Ads,2025-04-24,,USA,Dubai,South,Mobile,25-34,Lost,0.0,Google Ads,LinkedIn,Google Ads,Facebook Ads
L041129,,C013,YouTube Product Demo,YouTube,2025-05-27,,India,New York,North,Mobile,55+,Lost,0.0,Organic Search,Organic Search,Organic Search,YouTube
L041130,,C011,Cart Recovery Email,Email,2025-08-30,,USA,Chennai,East,Mobile,25-34,Lost,0.0,Organic Search,LinkedIn,Email,Email
L041131,,C010,Influencer Awareness,Instagram,2026-06-13,,Canada,Bengaluru,Central,Mobile,25-34,Qualified,0.0,Facebook Ads,Email,Instagram,Instagram
L041132,,C011,Cart Recovery Email,Email,2025-07-29,,USA,Ahmedabad,North,Desktop,35-44,Lost,0.0,Facebook Ads,Email,LinkedIn,Email
L041133,,C003,Instagram Product Launch,Instagram,2025-08-20,,Australia,Bengaluru,East,Mobile,25-34,Lost,0.0,Email,Organic Search,YouTube,Instagram
L041134,,C014,Festival Performance Ads,Facebook Ads,2026-01-05,,USA,Hyderabad,West,Desktop,25-34,Qualified,0.0,Instagram,Email,Email,Facebook Ads
L041135,,C014,Festival Performance Ads,Facebook Ads,2026-04-02,,UK,Ahmedabad,Central,Mobile,18-24,Lost,0.0,LinkedIn,LinkedIn,LinkedIn,Facebook Ads
L041136,CUST041135,C019,Enterprise ABM,LinkedIn,2025-07-12,2025-07-29,UAE,Pune,North,Desktop,45-54,Customer,1731.95,Email,Google Ads,Organic Search,LinkedIn
L041137,,C004,YouTube Brand Awareness,YouTube,2025-03-11,,India,London,Central,Desktop,35-44,Lost,0.0,Instagram,Organic Search,Instagram,YouTube
L041138,,C001,Google Search Summer Sale,Google Ads,2025-10-21,,UAE,Mumbai,South,Mobile,25-34,Lost,0.0,LinkedIn,Organic Search,Email,Google Ads
L041139,,C002,Meta New Customer Push,Facebook Ads,2025-05-25,,India,Dubai,South,Desktop,18-24,Lost,0.0,YouTube,Email,Email,Facebook Ads
L041140,,C006,Email Retention Q3,Email,2026-08-08,,Germany,Dubai,South,Mobile,18-24,Lost,0.0,Facebook Ads,Instagram,Instagram,Email
L041141,,C013,YouTube Product Demo,YouTube,2025-05-05,,USA,Mumbai,East,Mobile,35-44,Lost,0.0,Instagram,Google Ads,YouTube,YouTube
L041142,,C014,Festival Performance Ads,Facebook Ads,2026-01-11,,Germany,Toronto,South,Mobile,18-24,Lost,0.0,Instagram,YouTube,Google Ads,Facebook Ads
L041143,,C001,Google Search Summer Sale,Google Ads,2025-05-26,,UK,Bengaluru,East,Desktop,35-44,Lost,0.0,Facebook Ads,LinkedIn,Instagram,Google Ads
L041144,,C008,Meta Retargeting,Facebook Ads,2025-08-26,,Germany,London,South,Desktop,25-34,Lost,0.0,Instagram,Organic Search,YouTube,Facebook Ads
L041145,,C018,Social Video Conversion,Instagram,2025-05-15,,UAE,Toronto,East,Desktop,25-34,Lost,0.0,LinkedIn,YouTube,Email,Instagram
L041146,CUST041145,C014,Festival Performance Ads,Facebook Ads,2026-02-23,2026-03-21,Australia,Bengaluru,Central,Mobile,25-34,Customer,1481.64,Organic Search,LinkedIn,Facebook Ads,Facebook Ads
L041147,,C002,Meta New Customer Push,Facebook Ads,2025-06-21,,Canada,Hyderabad,North,Mobile,18-24,Lost,0.0,Facebook Ads,YouTube,YouTube,Facebook Ads
L041148,,C012,B2B Webinar Leads,LinkedIn,2025-10-22,,Canada,Ahmedabad,West,Mobile,55+,Lost,0.0,Email,YouTube,Google Ads,LinkedIn
L041149,,C001,Google Search Summer Sale,Google Ads,2026-06-07,,India,Chennai,Central,Tablet,45-54,Lost,0.0,Facebook Ads,Instagram,Organic Search,Google Ads
L041150,,C015,SEO Content Campaign,Organic Search,2025-05-05,,India,Delhi,Central,Tablet,45-54,Lost,0.0,LinkedIn,Google Ads,Instagram,Organic Search
L041151,,C011,Cart Recovery Email,Email,2025-09-23,,USA,Delhi,Central,Mobile,35-44,Lost,0.0,Instagram,Google Ads,Email,Email
L041152,,C018,Social Video Conversion,Instagram,2025-05-08,,Australia,Kolkata,West,Tablet,25-34,Qualified,0.0,Instagram,LinkedIn,Organic Search,Instagram
L041153,,C017,Mobile App Acquisition,Google Ads,2025-12-20,,India,Toronto,East,Tablet,35-44,Qualified,0.0,YouTube,Instagram,LinkedIn,Google Ads
L041154,,C003,Instagram Product Launch,Instagram,2025-03-17,,Australia,Kolkata,North,Mobile,25-34,Lost,0.0,Organic Search,Instagram,Instagram,Instagram
L041155,,C015,SEO Content Campaign,Organic Search,2026-01-28,,India,Pune,West,Mobile,35-44,Lost,0.0,Email,YouTube,Email,Organic Search
L041156,,C013,YouTube Product Demo,YouTube,2025-12-24,,USA,Chennai,South,Mobile,25-34,Lost,0.0,YouTube,Instagram,YouTube,YouTube
L041157,,C003,Instagram Product Launch,Instagram,2025-01-08,,India,Chennai,East,Mobile,45-54,Lost,0.0,Organic Search,Google Ads,Email,Instagram
L041158,,C013,YouTube Product Demo,YouTube,2025-01-21,,UAE,Chennai,South,Tablet,55+,Lost,0.0,Email,Google Ads,Facebook Ads,YouTube
L041159,CUST041158,C009,Holiday Shopping Promo,Google Ads,2025-07-27,2025-09-01,UK,Chennai,East,Tablet,45-54,Customer,1325.73,Google Ads,Google Ads,Instagram,Google Ads
L041160,,C010,Influencer Awareness,Instagram,2025-04-07,,UK,London,South,Desktop,25-34,Lost,0.0,YouTube,YouTube,LinkedIn,Instagram
L041161,,C001,Google Search Summer Sale,Google Ads,2025-09-19,,UAE,Toronto,West,Mobile,35-44,Lost,0.0,Google Ads,Email,Facebook Ads,Google Ads
L041162,CUST041161,C002,Meta New Customer Push,Facebook Ads,2025-02-28,2025-03-03,Canada,Hyderabad,West,Desktop,18-24,Customer,597.57,Facebook Ads,Instagram,Email,Facebook Ads
L041163,,C014,Festival Performance Ads,Facebook Ads,2026-06-19,,Germany,Pune,North,Mobile,25-34,Lost,0.0,Email,Google Ads,Facebook Ads,Facebook Ads
L041164,,C005,LinkedIn B2B Leads,LinkedIn,2025-11-25,,Australia,Pune,East,Desktop,25-34,Lost,0.0,Google Ads,YouTube,Email,LinkedIn
L041165,,C010,Influencer Awareness,Instagram,2026-04-04,,Canada,Kolkata,Central,Desktop,25-34,Lost,0.0,Google Ads,Organic Search,LinkedIn,Instagram
L041166,,C019,Enterprise ABM,LinkedIn,2026-01-31,,Germany,Pune,West,Mobile,45-54,Lost,0.0,Email,Facebook Ads,Google Ads,LinkedIn
L041167,,C008,Meta Retargeting,Facebook Ads,2025-07-04,,India,Kolkata,Central,Desktop,45-54,Qualified,0.0,Organic Search,Organic Search,Instagram,Facebook Ads
L041168,,C013,YouTube Product Demo,YouTube,2025-11-19,,UK,New York,Central,Desktop,45-54,Lost,0.0,Google Ads,Instagram,Instagram,YouTube
L041169,CUST041168,C009,Holiday Shopping Promo,Google Ads,2026-07-27,2026-08-09,Germany,Kolkata,East,Mobile,45-54,Customer,975.63,Google Ads,LinkedIn,YouTube,Google Ads
L041170,,C018,Social Video Conversion,Instagram,2026-07-27,,USA,Delhi,Central,Mobile,25-34,Lost,0.0,LinkedIn,Instagram,YouTube,Instagram
